ra,dec,Z_1,ZWARNING,CLASS,SPECOBJID,objID,dered_u,dered_g,dered_r,dered_i,dered_z,run,camcol,field
202.011407901285,61.0118140769703,3.2294056,4,QSO,b'   7675297706395588608',1237655369291661738,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2304,2,252
199.105678706054,61.5693373948769,1.9576064,4,QSO,b'   7675380719523485696',1237655447127916886,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2322,3,99
231.274029665716,53.2840028867486,1.1218812,4,QSO,b'    893998101000382464',1237655464853700884,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2326,4,237
221.664192469326,57.5076493907225,2.7267668,4,QSO,b'   7662941119240755200',1237655465387556934,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2326,5,191
230.270522090013,1.33415075755027,3.2557435,4,QSO,b'   4516044544270424064',1237655468599739078,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2327,3,53
252.945388359424,33.6490697032692,1.0725154,4,QSO,b'   5614977830792484864',1237655471824110351,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2328,1,101
223.330567971119,-1.23643411176995,3.2086928,4,QSO,b'   4525086373578037248',1237655499746836943,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2334,5,184
252.373711454067,38.6120633634575,1.6125934,4,QSO,b'   5840139125966264320',1237655502422082342,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2335,2,45
318.45406878555,-0.412744988393948,1.2870158,4,QSO,b'   1252052976562890752',1237655717173002790,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2385,2,84
327.144830570173,-0.0581008857420926,1.9198041,4,QSO,b'  10390064784175552512',1237656237399016924,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2506,3,55
324.402429384295,0.361626363170655,4.868078,4,QSO,b'   4722298079130441728',1237656237934707805,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2506,4,37
335.577159008253,12.8168797492654,1.3202943,4,QSO,b'   5682679710976595968',1237656241698505982,-9999.0,-9999.0,21.2738,21.41852,-9999.0,2507,3,124
352.66579328617,15.6727382625611,1.2021673,4,QSO,b'   6916641277145798656',1237656243316523448,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2507,6,237
36.4040726399854,-0.467287434714708,1.0728409,4,QSO,b'  10563215870821423104',1237656511748768629,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2570,2,188
37.7516362545172,-0.463414657070309,1.0212964,4,QSO,b'  10556698246239246336',1237656511749358693,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2570,2,197
33.560194258317,0.364143048000374,1.5331101,4,QSO,b'  10564539688710068224',1237656512821265285,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2570,4,169
28.2630062536284,0.619697549576008,2.663827,4,QSO,b'   8827252749475534848',1237656513355841861,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2570,5,134
38.4780704029394,0.0062937437759655,1.3544841,4,QSO,b'   8810307351599142912',1237656546637447697,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2578,3,67
42.2781392496098,0.623899379399328,2.2073994,4,QSO,b'   4110932777041680384',1237656547712827584,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2578,5,92
334.951305586288,-0.321959060021723,1.7478311,4,QSO,b'   1241943236872792064',1237656568121852838,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2583,3,213
322.525218213223,0.490219467308931,1.0051705,4,QSO,b'   5790537678408931328',1237656569190156019,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2583,5,130
327.603056135474,0.612961473693155,1.8493295,4,QSO,b'   5793930221586765824',1237656569192448886,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2583,5,165
335.547372830265,0.909591254409761,1.2690572,4,QSO,b'  10322304082468165632',1237656569732727219,21.66726,-9999.0,21.01713,20.95237,20.57969,2583,6,217
331.860561677988,-0.778974686559357,3.3151252,4,QSO,b'  10297600529673771008',1237656576163316192,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2585,2,36
329.173529226833,0.214946855411591,3.1212876,4,QSO,b'  10395515063666759680',1237656577235878983,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2585,4,18
336.051590246677,0.514403744793603,1.9795433,4,QSO,b'   1242020477564643328',1237656577775763785,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2585,5,64
41.2007164217406,0.809587530565015,1.0438639,4,QSO,b'   4109798630747297792',1237656594962776868,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2589,5,173
2.85419219364888,-0.611045089543456,1.1464372,4,QSO,b'   8853157242956175360',1237656851048104257,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2649,2,141
351.926309579926,0.426530085649351,1.2746943,4,QSO,b'   9867659585464326144',1237656852117061869,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2649,4,68
2.37236914514699,0.203581603346126,1.0991875,4,QSO,b'  10590350998546700288',1237656852121584287,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2649,4,137
317.385974839634,-1.0125955731327,2.8214228,4,QSO,b'  10289731050008762368',1237656893458809890,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2659,1,109
321.426275287047,-1.03547190071015,1.9176911,4,QSO,b'  10290727482438211584',1237656893460579106,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2659,1,136
319.19133980552,0.417720795953623,1.5162985,4,QSO,b'   1252163477481482240',1237656895070143191,-9999.0,-9999.0,19.47407,19.33419,-9999.0,2659,4,120
320.228631467862,1.12380146822029,2.0281916,4,QSO,b'   5789454109649426432',1237656896144409410,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2659,6,128
329.614664812921,-0.442309157260566,1.1726495,4,QSO,b'  10296511738267588608',1237656906878681613,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2662,2,80
351.633172691671,-0.634163985203015,1.8400838,4,QSO,b'  10370841467732383744',1237656906888249558,-9999.0,-9999.0,25.0256,22.07278,-9999.0,2662,2,226
23.5247535657768,0.340759837406897,1.4828209,4,QSO,b'   8835129101172103168',1237656907975951207,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2662,4,439
357.772981095371,1.22997860011732,2.7988734,4,QSO,b'   8837281944402417664',1237656909038420748,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2662,6,267
21.8505540287479,-0.195804886027374,2.7255826,4,QSO,b'   8802344687702923264',1237656971842749340,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2677,3,121
16.2452200746669,-2.97028865211843,1.5159261,4,QSO,b'  10511608917796345856',1237657065792209189,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2699,2,76
26.6399373119482,-0.979523203482666,1.6579657,4,QSO,b'   8830456724664375296',1237657069548208314,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2700,1,44
38.8084113601658,-1.05616405658203,2.053823,4,QSO,b'   7634794718648621056',1237657069553516745,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2700,1,125
349.993015405215,-0.528416190898718,1.1684957,4,QSO,b'   9867502355301554176',1237657104444621674,-9999.0,-9999.0,22.22592,-9999.0,-9999.0,2708,2,41
16.9400925150541,-0.618552536750626,2.0524921,4,QSO,b'   4206445702325491712',1237657104456417694,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2708,2,221
56.4018990776945,0.178328132697578,1.5214026,4,QSO,b'   2972540211684286464',1237657109826634365,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2709,4,244
343.471531041896,-1.05017875110972,1.1926261,4,QSO,b'  10304366374458513408',1237657189824266610,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,1,303
6.81736634390006,-1.05512363541677,1.1450719,4,QSO,b'  10524026532594472960',1237657189834424894,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,1,458
321.616895147105,-0.0130026552116371,1.0489104,4,QSO,b'  10292058984711215104',1237657190888440649,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,3,157
2.18416019941361,-0.0324447587909932,1.9401731,4,QSO,b'   8851869165235230720',1237657190906200391,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,3,428
333.441666368216,1.10947118479553,3.8669937,4,QSO,b'  10321178457388898304',1237657192504230494,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,6,236
349.921473952149,1.13188570364217,1.3820722,4,QSO,b'  10330260148304762880',1237657192511373684,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,6,345
352.553878157379,1.04323696765015,1.5244079,4,QSO,b'  10360777637652355072',1237657192512553701,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,6,363
3.9917052901888,1.15573580459571,1.9333001,4,QSO,b'  10590434561430411264',1237657192517533809,23.75204,-9999.0,22.18057,20.89665,20.62154,2728,6,439
16.5045848935706,1.04420582249298,1.3760005,4,QSO,b'  10575578235747457024',1237657192523039441,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2728,6,523
138.661601161079,47.2944272830902,1.6392754,4,QSO,b'   6544999751498356736',1237657217189151059,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2734,4,66
17.7327998894435,-0.189268624693994,1.1916653,4,QSO,b'   8867721374430681088',1237657233830183195,21.75925,-9999.0,21.37758,21.39522,-9999.0,2738,3,36
156.103598041712,49.9740836621163,1.201185,4,QSO,b'   7536909323475376128',1237657241364791737,21.78038,-9999.0,20.66649,-9999.0,-9999.0,2740,1,317
9.71239943112903,-3.05131347633291,1.0363351,4,QSO,b'  10516102621701625856',1237657354626335611,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2766,4,39
9.29901342303015,-4.69909051048117,1.1431257,4,QSO,b'  10516014385893496832',1237657355162485020,-9999.0,-9999.0,21.18209,-9999.0,-9999.0,2766,5,28
122.721066137088,33.5825052501022,1.309144,4,QSO,b'   4230043425813321728',1237657401338429883,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2777,3,105
40.8055026382808,-0.927499538830571,1.4068642,4,QSO,b'   8260829708381607936',1237657584950444773,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2820,1,138
39.8960782789794,-0.142204183584096,1.1626439,4,QSO,b'   8260864068119975936',1237657586023858428,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2820,3,133
40.805472660589,0.256628053300567,1.0454013,4,QSO,b'   8260916294519642112',1237657586561057414,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2820,4,138
149.525364403794,49.7382955303217,2.2915466,4,QSO,b'   6461773586730604544',1237657590850585647,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2821,4,55
157.190403393929,51.8542122470016,4.069884,4,QSO,b'   7538004441116727296',1237657590852944679,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2821,4,91
161.492055792722,52.8513780795031,1.4125279,4,QSO,b'   7547121591668463616',1237657590854189754,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2821,4,110
117.343319793275,32.7794105255166,1.1733538,4,QSO,b'   4223319357856700416',1237657596220801719,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2822,6,78
116.629550824697,29.5984570595951,1.2441636,4,QSO,b'   5012725555835197440',1237657607493583511,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2825,3,55
181.458220182812,56.5687951334722,1.8141575,4,QSO,b'   1479490523671586816',1237657610729619634,-9999.0,-9999.0,19.23136,-9999.0,-9999.0,2826,1,281
192.851440790583,56.369532327891,1.9661491,4,QSO,b'   1482811872968206336',1237657610732372683,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2826,1,323
150.831757246362,52.4157060015189,2.3777173,4,QSO,b'   7498688100002191360',1237657611795497166,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2826,3,161
181.091113019474,57.309792759828,2.1648867,4,QSO,b'   1479507840979724288',1237657611803361353,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2826,3,281
206.270724869454,49.3016757676567,2.081655,4,QSO,b'   7593313170686760960',1237657627924627625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2830,1,512
137.503011718549,41.0682466106604,1.9577518,4,QSO,b'   9341657897069991936',1237657628977529158,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2830,3,194
163.34580911106,50.0574599476894,1.5660148,4,QSO,b'   7545783206861363200',1237657628986310913,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2830,3,328
189.003378350076,52.167646510386,2.8095825,4,QSO,b'   9256135971636008960',1237657628993454312,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2830,3,437
129.295411527515,37.0473202346542,1.2286811,4,QSO,b'   9973275375873316864',1237657630047994892,-9999.0,-9999.0,21.88327,-9999.0,-9999.0,2830,5,144
143.308137876635,45.2224966710663,2.673494,4,QSO,b'   1353427115487291392',1237657630590763351,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2830,6,234
140.67443581035,48.0186988968196,1.0769993,4,QSO,b'   6452656167927961600',1237657633261486381,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2831,3,26
151.076322351707,53.6262186785791,1.5824541,4,QSO,b'   6459544333700061184',1237657634875834681,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2831,6,83
17.1464245130601,-0.724066205675924,2.5050328,4,QSO,b'   8865369523706157056',1237657731513516328,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2854,2,97
24.6165950611236,-0.952964441781898,1.1769533,4,QSO,b'   9898967354968397824',1237657735267680569,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2855,1,37
123.605849754735,37.8536072335508,2.25281,4,QSO,b'   3010773242743908352',1237657771773395355,-9999.0,-9999.0,19.26919,19.23557,-9999.0,2863,5,14
134.649945432711,39.6892154912938,1.5713212,4,QSO,b'   5187031421009811456',1237657775005827602,-9999.0,-9999.0,20.66876,20.68702,-9999.0,2864,3,185
134.664777456806,40.1666352793918,1.8872447,4,QSO,b'   5184926401351145472',1237657775542829514,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2864,4,187
122.934888262949,32.291710685369,3.178704,4,QSO,b'   3335028575693727744',1237657776074392058,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2864,5,106
138.335281785359,42.7405384627525,2.4939423,4,QSO,b'   9325929652206983168',1237657776081338803,22.33045,-9999.0,21.85492,21.79548,21.58425,2864,5,212
39.7404468963919,-0.461639151923991,1.082811,4,QSO,b'   1700154814140278784',1237657813122941246,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2873,2,174
40.189436759695,0.247559845767943,1.7381403,4,QSO,b'  10562106188912416768',1237657814196880258,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2873,4,177
41.5234706655966,0.843105831084561,1.2691656,4,QSO,b'  10561071553889720320',1237657814734405960,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2873,5,187
151.689993604892,46.4547960912944,4.3404174,4,QSO,b'    981807572874979328',1237657855527748474,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2883,1,52
22.5343734916993,0.507599008317427,1.9610108,4,QSO,b'  10578070553947822080',1237657870560592949,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2886,5,59
34.7973200313544,0.832381946555946,1.9211326,4,QSO,b'   2966835933749471232',1237657871102837267,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2886,6,141
120.558217628663,28.3829068793848,4.0582466,4,QSO,b'    967323705833187328',1237657875393807096,-9999.0,-9999.0,20.21128,-9999.0,-9999.0,2887,6,80
113.879277585721,22.6985613933271,1.5524,4,QSO,b'  12480772133134555136',1237657879685366516,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2888,6,28
87.0473052589666,0.847621101670441,1.0204438,4,QSO,b'   1403040397306914816',1237658188926484921,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2960,6,81
124.998582256524,29.7576478467238,1.5476824,4,QSO,b'  11998875972772583424',1237658191073378865,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2961,2,72
169.534000395588,48.3408483435683,1.1795274,4,QSO,b'   8328400477776795648',1237658203970142464,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2964,2,253
169.373427453032,48.8373856038108,1.1672832,4,QSO,b'   8326054669752489984',1237658204507013327,21.79683,-9999.0,21.69246,21.64876,21.61376,2964,3,253
225.264188606188,42.2824764813903,1.9161966,4,QSO,b'   1452415873498245120',1237658204523987347,-9999.0,-9999.0,20.58206,-9999.0,-9999.0,2964,3,512
134.138259192617,37.2072588706926,1.6354305,4,QSO,b'   9975570331652610048',1237658205031694887,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2964,4,67
180.502048066409,50.2577798205487,2.4083722,4,QSO,b'   9260615917955733504',1237658205047096292,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2964,4,302
230.693130587225,40.0872323498303,1.5298059,4,QSO,b'   5606059971873888256',1237658205062955340,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2964,4,544
169.205471155076,58.6124658145158,3.07426,4,QSO,b'   1069614022367668224',1237658302744232402,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2987,2,98
193.311135445066,60.9189474781442,3.4047809,4,QSO,b'   7701420457262864384',1237658313479684764,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2989,6,68
194.303627748252,9.61864321391898,1.4024053,4,QSO,b'   6096798673450326016',1237658492285485966,-9999.0,-9999.0,21.65761,21.66627,-9999.0,3031,3,492
183.520152218108,10.0005151644025,1.4369577,4,QSO,b'   6070000826604345344',1237658492817703568,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3031,4,421
167.526701130733,10.4515144978568,1.3548054,4,QSO,b'   6041732931705395200',1237658493884563662,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3031,6,316
188.950932103722,53.6680434108759,1.9755726,4,QSO,b'    996521787904780288',1237658800428417722,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3103,1,172
186.665370752837,55.0423133555161,1.317133,4,QSO,b'   9250531760433027072',1237658802038375144,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3103,4,162
194.92013936855,55.612132614953,1.5600592,4,QSO,b'   9249361880480503808',1237658803114213695,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3103,6,194
208.803708085072,51.8998321137589,2.0932825,4,QSO,b'   7588839257906894848',1237658916925669701,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3130,2,115
215.789572371219,51.7653137207601,1.476004,4,QSO,b'   7917417313925879808',1237659120933536464,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3177,6,68
213.451460580193,50.4570098871924,2.0637245,4,QSO,b'   7595571567352109056',1237659131134148742,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3180,1,69
220.358213848682,53.3833295011897,3.2728329,4,QSO,b'   1309501076151494656',1237659144024031468,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3183,1,145
188.789076587141,60.3591002533212,1.1911434,4,QSO,b'   7845535366400727040',1237659146163520174,-9999.0,-9999.0,20.43823,19.46531,-9999.0,3183,5,23
228.187618402021,51.8113266296371,1.3369468,4,QSO,b'   9454432881692923904',1237659149924172029,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3184,4,62
232.940703895915,49.7968488978449,4.2491493,4,QSO,b'   7568413081145202688',1237659150462550714,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3184,5,85
253.476478964432,30.2889336708581,1.0651444,4,QSO,b'  12282513416040765440',1237659162817987880,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3187,4,198
324.693730498042,0.34271005366906,2.65942,4,QSO,b'  10316650118397581312',1237659459161424263,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3256,4,56
24.7808546859384,-0.627005050210021,1.156661,4,QSO,b'   9898972027892815872',1237659754454647647,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3325,2,273
8.79873056523846,-0.286412199821995,1.1664389,4,QSO,b'   4753684188200458240',1237659754984506006,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3325,3,166
15.0777782002174,-0.364144292308161,1.5825485,4,QSO,b'   9894504162326239232',1237659754987323601,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3325,3,209
20.4214578584269,-0.208345779586108,1.6696627,4,QSO,b'   8802417530348263424',1237659754989617711,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3325,3,244
33.793211648605,0.543766444446434,1.0076191,4,QSO,b'   8815895894543325184',1237659756069257459,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3325,5,334
55.8458730783133,0.409767724675223,4.9080944,4,QSO,b'   1709250523158308864',1237659756078891489,22.95579,-9999.0,21.08015,20.38608,-9999.0,3325,5,481
21.1026867636396,-0.738720489057657,1.318,4,QSO,b'   8802410933278496768',1237659883286823155,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3355,2,16
35.0375189173633,-0.675850900098422,1.5620252,4,QSO,b'   8816994855962302464',1237659883292853238,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3355,2,108
21.7120753332247,0.540458150388774,1.0331033,4,QSO,b'  10578957309874296832',1237659884897632886,-9999.0,-9999.0,21.77391,-9999.0,-9999.0,3355,5,19
348.843068643638,-0.743917327398048,2.2511694,4,QSO,b'  10306542032622213120',1237659904779354703,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3360,2,286
359.162527404717,-0.638295976731442,1.1807065,4,QSO,b'   9873074955209693184',1237659904783941902,25.06282,22.02781,-9999.0,-9999.0,24.16063,3360,2,356
353.934278279737,-0.399805638624668,2.0698595,4,QSO,b'   1231764502123407360',1237659905318454095,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3360,3,320
2.75431264262505,-0.382143607967522,1.1879052,4,QSO,b'  10590338629040887808',1237659905322385628,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3360,3,380
341.957580974698,0.625806934322664,1.7780802,4,QSO,b'  10325680957571749888',1237659906386953291,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3360,5,240
324.889202822185,0.850233009388681,3.4103632,4,QSO,b'   4723356359105730560',1237659906916352561,26.64376,-9999.0,20.1379,19.84886,-9999.0,3360,6,126
46.3291556971888,1.26364137527454,4.5558114,4,QSO,b'   1703642477589719040',1237659915509629102,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3362,6,177
1.27639026062036,-0.467408032857532,2.1633744,4,QSO,b'   8851929638374758400',1237660007864533642,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3384,2,377
356.770973080901,0.356618140499434,1.2399672,4,QSO,b'   9871029038478546944',1237660008936374472,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3384,4,348
320.497005749527,1.04154183822813,1.9047091,4,QSO,b'   5789431019905243136',1237660009994191828,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3384,6,105
47.3857078977607,1.07690056536783,1.0545043,4,QSO,b'   1327554231908984832',1237660010032201944,19.73608,-9999.0,17.77197,17.49391,17.33154,3384,6,685
343.849121066442,-1.25770760004674,1.9145911,4,QSO,b'  10303116779929753600',1237660024496653287,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,1,211
22.9654737603782,-1.04359313681312,2.3861017,4,QSO,b'   8835061481206994944',1237660024513823088,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,1,473
324.537611840906,-0.76999963361788,1.454972,4,QSO,b'  10293178562442975232',1237660025025070187,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,2,82
25.8183334154061,-0.846797010030518,1.0814054,4,QSO,b'   9900151254566590464',1237660025051939330,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,2,492
338.599068069412,-0.409828668603292,2.1075816,4,QSO,b'  10301069488809072640',1237660025568166290,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,3,177
342.638955590905,-0.360623791157443,1.681637,4,QSO,b'  10303310843732056064',1237660025569935711,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3388,3,204
327.206740449301,0.834296070496099,2.8884776,4,QSO,b'   1246474325884692480',1237660194679292238,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3427,6,128
31.7554189970032,-1.0422651725584,1.2608286,4,QSO,b'    454885857875224576',1237660204876496995,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3430,1,77
25.1691284590116,-0.286739021556389,1.0264406,4,QSO,b'   9898953061317236736',1237660205947420968,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3430,3,34
36.1094824488133,-0.290116784740416,1.0418102,4,QSO,b'   8257487467407759360',1237660205952139835,-9999.0,-9999.0,21.92612,21.68655,-9999.0,3430,3,106
318.597767098992,-1.26612837225865,1.0499922,4,QSO,b'  10379706283603548160',1237660222056302052,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3434,1,76
350.981802117123,-0.623820570833909,1.4476857,4,QSO,b'   9868647496242452480',1237660222607393078,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3434,2,293
357.123763297586,-0.33006242572777,1.0678991,4,QSO,b'  10368679277512382464',1237660223146885764,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3434,3,333
322.24400879401,0.0173489414014693,1.9951956,4,QSO,b'   5790559118885672960',1237660223668487434,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3434,4,100
6.24316872922191,0.459324094523742,2.8739927,4,QSO,b'   8856506355827365888',1237660224224690455,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3434,5,395
28.709671010751,0.902484214467191,1.152549,4,QSO,b'  10572277227013298176',1237660224771326656,-9999.0,-9999.0,22.82409,21.77803,-9999.0,3434,6,544
349.857352288047,-0.63583970930113,1.0660554,4,QSO,b'   9866276674328614912',1237660235491180835,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3437,2,276
356.30946108078,-0.63713294401156,3.0594409,4,QSO,b'  10311101151731537920',1237660235493998879,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3437,2,319
16.3669848196942,0.693690989763863,1.2441545,4,QSO,b'   9894660567855290368',1237660237113328536,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3437,5,452
17.5530638558321,0.704113101059361,1.5541465,4,QSO,b'   9895732316780910592',1237660237113917725,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3437,5,461
36.0913911627931,0.181811270842548,3.883767,4,QSO,b'   2969128147158591488',1237660240844488934,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3438,4,41
37.6005250278948,0.197952356743121,2.0250742,4,QSO,b'   7172215057954396160',1237660240845079538,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3438,4,50
36.1201712619981,-0.820310567152151,1.7709599,4,QSO,b'   7172107580692781056',1237660334264877357,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3460,2,115
36.8673248390955,-0.712837071489926,1.1440496,4,QSO,b'   2969002246550874112',1237660334265204911,21.98082,-9999.0,20.8145,20.63159,20.6894,3460,2,120
40.6124898435334,0.11431374307869,1.6732982,4,QSO,b'   8260897602821969920',1237660335340586000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3460,4,145
51.8292581205189,0.437032791231199,4.160349,4,QSO,b'   2329582896286820352',1237660335882436956,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3460,5,221
55.4931496186142,-1.05763234579447,1.4584281,4,QSO,b'   2970147112697751552',1237660338021269835,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3461,1,89
